idsolicitud,total_activo,total_pasivo,patrimonio,fecha
"000043631","2680.00","0.00","2680.00","2024-04-17"
"000043632","1230.00","0.00","1230.00","2023-10-05"
"000043633","1100.00","0.00","1100.00","2024-02-09"
"000043634","65300.00","13700.00","51600.00","2023-05-05"
"000043635","10.00","0.00","10.00","2024-04-26"
"000043636","2350.00","0.00","2350.00","2020-12-21"
"000043637","7880.00","1017.00","6863.00","2023-02-17"
"000043638","13800.00","0.00","13800.00","2024-01-17"
"000043639","110.00","0.00","110.00","2023-11-10"
"000043640","9050.00","0.00","9050.00","2024-05-24"
"000043641","1300.00","0.00","1300.00","2024-05-24"
"000043642","1.00","0.00","1.00","2024-02-15"
"000043643","3180.00","0.00","3180.00","2024-05-24"
"000043644","3650.00","0.00","3650.00","2024-05-24"
"000043645","9100.00","0.00","9100.00","2024-03-11"
"000043646","2500.00","10484.00","-7984.00","2023-03-30"
"000043647","4080.00","0.00","4080.00","2024-02-02"
"000043648","21100.00","0.00","21100.00","2024-04-20"
"000043649","4080.00","0.00","4080.00","2024-02-02"
"000043650","23340.00","0.00","23340.00","2023-12-15"
"000043651","17000.00","0.00","17000.00","2021-04-27"
"000043652","4650.00","0.00","4650.00","2024-05-24"
"000043653","15200.00","0.00","15200.00","2023-11-24"
"000043654","8500.00","4656.07","3843.93","2023-09-28"
"000043655","35130.00","0.00","35130.00","2023-09-20"
"000043656","1180.00","0.00","1180.00","2023-09-13"
"000043657","220.00","0.00","220.00","2024-04-04"
"000043658","17330.00","14404.00","2926.00","2023-11-15"
"000043659","10460.00","0.00","10460.00","2023-05-30"
"000043660","17880.00","3238.40","14641.60","2024-04-30"
"000043661","19660.00","0.00","19660.00","2024-05-25"
"000043662","13700.00","28000.00","-14300.00","2023-12-14"
"000043663","11430.00","1700.00","9730.00","2023-10-12"
"000043664","10000.00","0.00","10000.00","2024-04-04"
"000043665","31650.00","0.00","31650.00","2024-03-15"
"000043666","1290.00","0.00","1290.00","2024-02-06"
"000043667","7780.00","25069.00","-17289.00","2024-05-25"
"000043668","5950.00","0.00","5950.00","2022-01-06"
"000043669","680.00","0.00","680.00","2023-05-15"
"000043670","3350.00","0.00","3350.00","2024-02-19"
"000043671","5600.00","0.00","5600.00","2024-04-24"
"000043672","1300.00","0.00","1300.00","2022-12-19"
"000043673","1.00","0.00","1.00","2023-11-30"
"000043674","10950.00","0.00","10950.00","2023-07-14"
"000043675","10060.00","0.00","10060.00","2024-05-25"
"000043676","4390.00","0.00","4390.00","2024-03-26"
"000043677","10970.00","0.00","10970.00","2023-01-30"
"000043678","14040.00","3100.00","10940.00","2024-03-11"
"000043679","0.00","0.00","0.00","2022-06-02"
"000043680","3520.00","0.00","3520.00","2022-12-05"
"000043681","20500.00","0.00","20500.00","2024-05-25"
"000043682","600.00","0.00","600.00","2024-03-30"
"000043683","3000.00","0.00","3000.00","2023-03-11"
"000043684","101.00","0.00","101.00","2024-04-26"
"000043685","2930.00","0.00","2930.00","2024-05-02"
"000043686","4850.00","0.00","4850.00","2024-05-08"
"000043687","6650.00","0.00","6650.00","2024-03-08"
"000043688","7000.00","0.00","7000.00","2024-02-22"
"000043689","4941.00","36429.00","-31488.00","2023-10-05"
"000043690","3150.00","3700.00","-550.00","2023-06-28"
"000043691","8385.00","1000.00","7385.00","2022-09-19"
"000043692","2640.00","0.00","2640.00","2024-04-29"
"000043693","2720.00","0.00","2720.00","2024-04-29"
"000043694","3380.00","0.00","3380.00","2024-05-02"
"000043695","8630.00","0.00","8630.00","2023-06-14"
"000043696","6850.00","0.00","6850.00","2023-11-13"
"000043697","100.00","0.00","100.00","2024-05-27"
"000043698","9020.00","0.00","9020.00","2024-03-07"
"000043699","5050.00","0.00","5050.00","2024-02-20"
"000043700","5050.00","0.00","5050.00","2024-02-20"
"000043701","30.00","0.00","30.00","2024-01-25"
"000043702","15300.00","0.00","15300.00","2024-03-30"
"000043703","10.00","0.00","10.00","2024-05-27"
"000043704","0.00","0.00","0.00","2023-02-28"
"000043705","9070.00","0.00","9070.00","2024-03-26"
"000043706","1366.00","0.00","1366.00","2024-05-06"
"000043707","4900.00","0.00","4900.00","2024-04-04"
"000043708","8400.00","0.00","8400.00","2024-05-27"
"000043709","7780.00","0.00","7780.00","2024-02-15"
"000043710","65500.00","5000.00","60500.00","2024-02-05"
"000043711","10.00","0.00","10.00","2024-03-05"
"000043712","13520.00","0.00","13520.00","2023-06-14"
"000043713","14860.00","11600.00","3260.00","2023-12-16"
"000043714","69200.00","42160.00","27040.00","2024-05-27"
"000043715","1500.00","0.00","1500.00","2019-06-12"
"000043716","5700.00","0.00","5700.00","2024-05-03"
"000043717","1366.00","0.00","1366.00","2024-05-06"
"000043718","1.00","0.00","1.00","2024-05-27"
"000043719","16100.00","0.00","16100.00","2024-05-27"
"000043720","0.00","0.00","0.00","2022-01-03"
"000043721","19850.00","6464.00","13386.00","2023-02-16"
"000043722","50.00","0.00","50.00","2024-05-07"
"000043723","1950.00","0.00","1950.00","2024-05-02"
"000043724","9700.00","0.00","9700.00","2023-11-16"
"000043725","25200.00","0.00","25200.00","2018-12-31"
"000043726","6030.00","0.00","6030.00","2022-06-10"
"000043727","1.00","0.00","1.00","2024-02-20"
"000043728","11500.00","0.00","11500.00","2022-02-11"
"000043729","6400.00","0.00","6400.00","2024-05-28"
"000043730","1.00","0.00","1.00","2023-10-24"
"000043731","6940.00","0.00","6940.00","2024-02-13"
"000043732","38930.00","0.00","38930.00","2024-05-28"
"000043733","10240.00","0.00","10240.00","2023-08-14"
"000043734","9700.00","0.00","9700.00","2023-11-16"
"000043735","5050.00","0.00","5050.00","2023-07-20"
"000043736","1870.00","290.00","1580.00","2023-11-15"
"000043737","7050.00","0.00","7050.00","2024-03-25"
"000043738","15900.00","99999.99","-84099.99","2024-04-30"
"000043739","7050.00","0.00","7050.00","2024-03-25"
"000043740","55000.00","1339.00","53661.00","2023-10-02"
"000043741","2100.00","0.00","2100.00","2024-03-27"
"000043742","46000.00","4000.00","42000.00","2024-04-30"
"000043743","1480.00","0.00","1480.00","2024-05-06"
"000043744","11200.00","510.00","10690.00","2024-05-08"
"000043745","830.00","0.00","830.00","2024-01-23"
"000043746","13358.00","42550.00","-29192.00","2024-02-13"
"000043747","4260.00","0.00","4260.00","2024-01-19"
"000043748","11090.00","1000.00","10090.00","2024-04-05"
"000043749","2525.00","0.00","2525.00","2024-01-12"
"000043750","3834.00","0.00","3834.00","2022-07-21"
"000043751","18060.00","0.00","18060.00","2024-01-11"
"000043752","10150.00","600.00","9550.00","2023-12-28"
"000043753","2050.00","500.00","1550.00","2023-12-08"
"000043754","5700.00","14500.00","-8800.00","2023-09-26"
"000043755","6050.00","0.00","6050.00","2024-05-28"
"000043756","47900.00","0.00","47900.00","2024-04-27"
"000043757","4300.00","0.00","4300.00","2024-05-03"
"000043758","10.00","0.00","10.00","2024-05-02"
"000043759","900.00","0.00","900.00","2024-04-26"
"000043760","6040.00","0.00","6040.00","2023-01-23"
"000043761","10800.00","0.00","10800.00","2024-04-17"
"000043762","10.00","0.00","10.00","2024-04-24"
"000043764","18200.00","0.00","18200.00","2024-05-14"
"000043765","53400.00","168368.00","-114968.00","2024-04-29"
"000043766","3150.00","0.00","3150.00","2024-05-03"
"000043767","0.00","0.00","0.00","2023-02-27"
"000043768","850.00","0.00","850.00","2024-03-22"
"000043769","4799.99","0.00","4799.99","2024-02-29"
"000043770","4799.99","0.00","4799.99","2024-02-29"
"000043771","3200.00","0.00","3200.00","2023-08-16"
"000043772","2220.00","0.00","2220.00","2023-12-13"
"000043773","5350.00","0.00","5350.00","2023-12-14"
"000043774","53400.00","168368.00","-114968.00","2024-04-29"
"000043775","900.00","0.00","900.00","2024-04-26"
"000043776","550.00","0.00","550.00","2023-03-23"
"000043777","6500.00","21700.00","-15200.00","2023-06-28"
"000043778","4050.00","0.00","4050.00","2023-10-30"
"000043779","12800.00","0.00","12800.00","2021-02-08"
"000043780","2699.00","15138.00","-12439.00","2023-09-18"
"000043781","14170.00","8070.00","6100.00","2023-11-27"
"000043782","10.00","0.00","10.00","2024-05-28"
"000043783","84500.00","0.00","84500.00","2024-01-24"
"000043784","7000.00","0.00","7000.00","2023-08-21"
"000043785","23450.00","12642.00","10808.00","2023-10-24"
"000043786","7050.00","0.00","7050.00","2024-05-21"
"000043787","4850.00","4000.00","850.00","2024-05-08"
"000043788","5260.00","0.00","5260.00","2024-04-26"
"000043789","10810.00","0.00","10810.00","2024-05-07"
"000043790","3500.00","0.00","3500.00","2024-03-16"
"000043791","4300.00","0.00","4300.00","2024-05-29"
"000043792","300.00","0.00","300.00","2023-11-28"
"000043793","8150.00","0.00","8150.00","2024-04-17"
"000043794","700.00","0.00","700.00","2022-03-11"
"000043795","2110.00","0.00","2110.00","2023-11-29"
"000043796","2150.00","0.00","2150.00","2024-04-19"
"000043797","0.00","0.00","0.00","2021-07-08"
"000043798","7230.00","0.00","7230.00","2024-05-06"
"000043799","8090.00","0.00","8090.00","2023-03-30"
"000043800","2170.00","0.00","2170.00","2023-12-15"
"000043801","8050.00","0.00","8050.00","2024-03-13"
"000043802","2750.00","0.00","2750.00","2024-05-20"
"000043803","350.00","0.00","350.00","2024-05-13"
"000043804","250.00","181.00","69.00","2020-11-26"
"000043805","57900.00","42000.00","15900.00","2023-08-21"
"000043806","100.00","0.00","100.00","2024-05-29"
"000043807","0.00","0.00","0.00","2021-12-20"
"000043808","10.00","0.00","10.00","2024-03-13"
"000043809","0.00","0.00","0.00","2024-03-07"
"000043810","69200.00","68000.00","1200.00","2023-08-29"
"000043811","11150.00","0.00","11150.00","2024-05-07"
"000043812","12080.00","1908.00","10172.00","2024-05-29"
"000043813","1.00","0.00","1.00","2024-03-27"
"000043814","1580.00","0.00","1580.00","2023-12-05"
"000043815","0.00","0.00","0.00","2024-05-29"
"000043816","1900.00","0.00","1900.00","2023-07-26"
"000043817","50.00","0.00","50.00","2023-12-21"
"000043818","640.00","0.00","640.00","2024-04-05"
"000043819","8300.00","0.00","8300.00","2024-05-14"
"000043820","12950.00","0.00","12950.00","2024-04-12"
"000043821","4160.00","0.00","4160.00","2022-12-15"
"000043822","13940.00","0.00","13940.00","2024-05-29"
"000043823","50.00","0.00","50.00","2024-04-17"
"000043824","7450.00","4750.00","2700.00","2024-05-04"
"000043825","1230.00","0.00","1230.00","2022-02-14"
"000043826","2200.00","0.00","2200.00","2023-12-18"
"000043827","8000.00","0.00","8000.00","2021-12-13"
"000043828","8000.00","0.00","8000.00","2024-04-26"
"000043829","4030.00","0.00","4030.00","2024-05-29"
"000043830","5050.00","0.00","5050.00","2023-07-20"
"000043831","4550.00","0.00","4550.00","2024-05-29"
"000043832","1870.00","290.00","1580.00","2023-11-15"
"000043833","2050.00","0.00","2050.00","2021-05-18"
"000043834","3450.00","0.00","3450.00","2023-07-13"
"000043835","33350.00","0.00","33350.00","2024-05-30"
"000043836","13752.00","0.00","13752.00","2023-08-23"
"000043837","21350.00","3200.00","18150.00","2024-05-23"
"000043838","8320.00","0.00","8320.00","2024-04-22"
"000043839","1.00","0.00","1.00","2024-04-23"
"000043840","0.00","0.00","0.00","2021-12-09"
"000043841","10600.00","0.00","10600.00","2024-05-30"
"000043842","4730.00","13491.00","-8761.00","2023-08-17"
"000043843","39800.00","0.00","39800.00","2023-07-31"
"000043844","8380.00","2583.00","5797.00","2024-05-30"
"000043846","5500.00","0.00","5500.00","2024-04-22"
"000043847","10.00","0.00","10.00","2024-02-02"
"000043848","15920.00","0.00","15920.00","2024-04-05"
"000043849","29400.00","54150.00","-24750.00","2024-05-30"
"000043850","10.00","0.00","10.00","2024-05-30"
"000043851","21710.00","0.00","21710.00","2024-02-16"
"000043852","4100.00","0.00","4100.00","2024-01-02"
"000043853","7520.00","400.00","7120.00","2024-04-26"
"000043854","17750.00","0.00","17750.00","2024-03-16"
"000043855","15600.00","0.00","15600.00","2024-05-30"
"000043856","11090.00","0.00","11090.00","2023-12-07"
"000043857","5080.00","0.00","5080.00","2023-09-29"
"000043858","4100.00","2000.00","2100.00","2023-11-21"
"000043859","1310.00","0.00","1310.00","2024-01-24"
"000043860","2080.00","0.00","2080.00","2024-05-09"
"000043861","2040.00","0.00","2040.00","2022-01-27"
"000043862","3400.00","0.00","3400.00","2024-03-12"
"000043863","2960.00","0.00","2960.00","2023-07-18"
"000043864","6580.00","3000.00","3580.00","2024-05-14"
"000043865","16800.00","0.00","16800.00","2023-09-25"
"000043866","29800.00","16700.00","13100.00","2024-01-30"
"000043867","10.00","0.00","10.00","2024-02-16"
"000043868","14570.00","5132.00","9438.00","2023-06-14"
"000043869","1430.00","1088.00","342.00","2023-05-25"
"000043870","440.10","0.00","440.10","2024-02-24"
"000043872","12080.00","0.00","12080.00","2024-04-24"
"000043873","5500.00","0.00","5500.00","2023-02-14"
"000043874","60.00","0.00","60.00","2024-02-16"
"000043875","26660.00","2189.00","24471.00","2024-04-26"
"000043876","6380.00","0.00","6380.00","2024-04-19"
"000043877","19485.00","0.00","19485.00","2024-05-30"
"000043878","16830.00","0.00","16830.00","2024-01-27"
"000043879","25150.00","0.00","25150.00","2024-05-31"
"000043880","19660.00","0.00","19660.00","2024-05-30"
"000043881","1530.00","0.00","1530.00","2023-11-29"
"000043882","10.00","0.00","10.00","2023-07-08"
"000043883","23440.00","0.00","23440.00","2022-05-21"
"000043884","18100.00","0.00","18100.00","2023-10-27"
"000043885","11120.00","0.00","11120.00","2023-12-29"
"000043886","45310.00","0.00","45310.00","2022-12-22"
"000043887","2700.00","0.00","2700.00","2024-03-18"
"000043888","3000.00","0.00","3000.00","2023-07-13"
"000043889","5150.00","11531.00","-6381.00","2023-09-12"
"000043890","45650.00","2596.00","43054.00","2024-05-31"
"000043891","6060.00","0.00","6060.00","2023-04-01"
"000043892","16645.00","0.00","16645.00","2023-08-17"
"000043893","25080.00","0.00","25080.00","2023-10-31"
"000043894","15900.00","99999.99","-84099.99","2024-04-30"
"000043895","0.00","0.00","0.00","2024-02-17"
"000043896","15700.00","14500.00","1200.00","2024-05-22"
"000043897","5050.00","0.00","5050.00","2024-05-10"
"000043898","8900.00","9000.00","-100.00","2024-05-09"
"000043899","17330.00","14404.00","2926.00","2023-11-15"
"000043900","1.00","0.00","1.00","2024-03-27"
"000043901","4770.00","0.00","4770.00","2023-07-14"
"000043902","10640.00","300.00","10340.00","2023-08-15"
"000043903","18400.00","562.00","17838.00","2023-02-13"
"000043904","14440.00","1500.00","12940.00","2024-03-21"
"000043905","18680.00","0.00","18680.00","2023-02-27"
"000043906","500.00","0.00","500.00","2024-04-03"
"000043907","16830.00","0.00","16830.00","2024-01-27"
"000043908","16830.00","0.00","16830.00","2024-01-27"
"000043909","4200.00","0.00","4200.00","2024-03-01"
"000043910","110.00","0.00","110.00","2023-02-17"
"000043911","35080.00","0.00","35080.00","2024-05-31"
"000043912","5690.00","0.00","5690.00","2023-02-08"
"000043913","1.00","0.00","1.00","2023-12-30"
"000043914","17070.00","5973.00","11097.00","2024-04-18"
"000043915","400.00","0.00","400.00","2022-12-23"
"000043916","0.00","0.00","0.00","2024-04-30"
"000043917","8100.00","0.00","8100.00","2023-08-26"
"000043918","600.00","0.00","600.00","2023-06-03"
"000043919","18140.00","0.00","18140.00","2024-03-12"
"000043920","1030.00","0.00","1030.00","2023-11-10"
"000043921","4030.00","0.00","4030.00","2024-05-31"
"000043922","2380.00","0.00","2380.00","2024-05-31"
"000043923","10800.00","0.00","10800.00","2024-04-17"
"000043924","33200.00","0.00","33200.00","2023-09-26"
"000043925","24400.00","0.00","24400.00","2024-05-31"
"000043926","27650.00","0.00","27650.00","2024-01-05"
"000043927","8050.00","0.00","8050.00","2024-02-28"
"000043928","15525.00","8410.00","7115.00","2023-09-13"
"000043929","9600.00","0.00","9600.00","2023-05-12"
"000043930","9800.00","0.00","9800.00","2024-05-31"
"000043931","18150.00","53000.00","-34850.00","2024-03-27"
"000043932","16960.00","15680.00","1280.00","2023-08-04"
"000043933","4080.00","0.00","4080.00","2022-03-07"
"000043934","6620.00","0.00","6620.00","2023-12-06"
"000043935","27800.00","0.00","27800.00","2023-08-29"
"000043937","7100.00","0.00","7100.00","2024-04-26"
"000043938","600.00","0.00","600.00","2022-06-04"
"000043939","2150.00","0.00","2150.00","2024-02-19"
"000043940","775.00","250.00","525.00","2024-05-31"
"000043941","15350.00","10900.00","4450.00","2023-07-27"
"000043942","10200.00","0.00","10200.00","2023-07-13"
"000043943","11042.00","1500.00","9542.00","2023-10-11"
"000043944","4150.00","4292.00","-142.00","2024-05-11"
"000043945","750.00","0.00","750.00","2023-08-02"
"000043946","45200.00","1700.00","43500.00","2024-04-30"
"000043947","11100.00","0.00","11100.00","2024-05-31"
"000043948","1030.00","0.00","1030.00","2023-08-02"
"000043949","870.00","0.00","870.00","2023-08-24"
"000043950","50.00","0.00","50.00","2023-08-19"
"000043951","28100.00","0.00","28100.00","2024-03-21"
"000043952","700.00","0.00","700.00","2023-08-23"
"000043953","99999.99","0.00","99999.99","2020-06-16"
"000043954","780.00","0.00","780.00","2024-06-01"
"000043955","850.00","0.00","850.00","2024-03-22"
"000043956","8700.00","0.00","8700.00","2022-11-12"
"000043957","20.00","0.00","20.00","2020-11-30"
"000043958","28700.00","6000.00","22700.00","2023-10-23"
"000043959","20400.00","0.00","20400.00","2022-05-19"
"000043960","4168.00","0.00","4168.00","2024-02-20"
"000043961","1195.00","0.00","1195.00","2024-04-03"
"000043962","1195.00","0.00","1195.00","2024-04-03"
"000043963","0.00","0.00","0.00","2021-10-28"
"000043964","30.00","0.00","30.00","2020-11-28"
"000043965","2060.00","500.00","1560.00","2024-04-20"
"000043966","13730.00","0.00","13730.00","2024-06-01"
"000043967","60060.00","0.00","60060.00","2024-04-12"
